institution,code,name,department,province,district,category,longitude,latitude,business_hours,address,phone,department_code,province_code,district_code
GOBIERNO REGIONAL,6275,YORONGOS,SAN MARTIN,RIOJA,YORONGOS,I-3,-77.1432588,-6.14107319,07:00 AM – 07:00 PM,Dirección del EESS,935399906,2055,2055,2055
GOBIERNO REGIONAL,6277,SEGUNDA JERUSALEN,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,I-3,-77.27644033,-5.98942123,07:00 AM – 07:00 PM,Dirección del EESS,935399907,2056,2056,2056
GOBIERNO REGIONAL,6281,YURACYACU,SAN MARTIN,RIOJA,YURACYACU,I-3,-77.22623279,-5.9260475,07:00 AM – 07:00 PM,Dirección del EESS,935399908,2057,2057,2057
GOBIERNO REGIONAL,6283,HOSPITAL RURAL NUEVA CAJAMARCA,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,I-4,-77.30657775,-5.93988648,07:00 AM – 07:00 PM,Dirección del EESS,935399909,2058,2058,2058
GOBIERNO REGIONAL,6290,SAN FERNANDO,SAN MARTIN,RIOJA,SAN FERNANDO,I-3,-77.27258267,-5.90287113,07:00 AM – 07:00 PM,Dirección del EESS,935399910,2059,2059,2059
GOBIERNO REGIONAL,6297,BAJO NARANJILLO,SAN MARTIN,RIOJA,AWAJUN,I-3,-77.38355845,-5.81317377,07:00 AM – 07:00 PM,Dirección del EESS,935399911,2060,2060,2060
GOBIERNO REGIONAL,6300,SAN JUAN RIO SORITOR,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,I-3,-77.34622838,-5.86288595,07:00 AM – 07:00 PM,Dirección del EESS,935399912,2061,2061,2061
GOBIERNO REGIONAL,6303,NARANJOS,SAN MARTIN,RIOJA,PARDO MIGUEL,I-4,-77.5042021,-5.73767071,07:00 AM – 07:00 PM,Dirección del EESS,935399913,2062,2062,2062
GOBIERNO REGIONAL,6312,LLUYLLUCUCHA,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,I-3,-76.98275366,-6.02725543,07:00 AM – 07:00 PM,Dirección del EESS,935399914,2063,2063,2063
GOBIERNO REGIONAL,6322,PUEBLO LIBRE,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,I-3,-77.12019333,-5.87476,07:00 AM – 07:00 PM,Dirección del EESS,935399915,2064,2064,2064
GOBIERNO REGIONAL,6323,MORROYACU,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,I-1,-77.0198989,-5.83055841,07:00 AM – 07:00 PM,Dirección del EESS,935399916,2065,2065,2065
GOBIERNO REGIONAL,6325,NUEVA HUANCABAMBA,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,I-1,-77.118035,-5.80509667,07:00 AM – 07:00 PM,Dirección del EESS,935399917,2066,2066,2066
GOBIERNO REGIONAL,6326,CALZADA,SAN MARTIN,MOYOBAMBA,CALZADA,I-3,-77.06724511,-6.0348172,07:00 AM – 07:00 PM,Dirección del EESS,935399918,2067,2067,2067
GOBIERNO REGIONAL,6332,SORITOR,SAN MARTIN,MOYOBAMBA,SORITOR,I-4,-77.10437333,-6.13667667,07:00 AM – 07:00 PM,Dirección del EESS,935399919,2068,2068,2068
GOBIERNO REGIONAL,6337,JEPELACIO,SAN MARTIN,MOYOBAMBA,JEPELACIO,I-4,-76.92345167,-6.10724833,07:00 AM – 07:00 PM,Dirección del EESS,935399920,2069,2069,2069
GOBIERNO REGIONAL,6341,JERILLO,SAN MARTIN,MOYOBAMBA,JEPELACIO,I-3,-76.85030491,-6.11181479,07:00 AM – 07:00 PM,Dirección del EESS,935399921,2070,2070,2070
GOBIERNO REGIONAL,6348,ROQUE,SAN MARTIN,LAMAS,ALONSO DE ALVARADO,I-3,-76.77309781,-6.35508185,07:00 AM – 07:00 PM,Dirección del EESS,935399922,2071,2071,2071
GOBIERNO REGIONAL,6349,LA HUARPIA,SAN MARTIN,MOYOBAMBA,JEPELACIO,I-3,-76.8193954,-6.22228351,07:00 AM – 07:00 PM,Dirección del EESS,935399923,2072,2072,2072
GOBIERNO REGIONAL,6350,PACAYZAPA,SAN MARTIN,LAMAS,ALONSO DE ALVARADO,I-3,-76.77392076,-6.2720521,07:00 AM – 07:00 PM,Dirección del EESS,935399924,2073,2073,2073
GOBIERNO REGIONAL,6352,HOSPITAL II-E LAMAS,SAN MARTIN,LAMAS,LAMAS,II-E,-76.51878761,-6.41549003,07:00 AM – 07:00 PM,Dirección del EESS,935399925,2074,2074,2074
GOBIERNO REGIONAL,6359,BANDA SHILCAYO,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,II-E,-76.3488037,-6.49390789,07:00 AM – 07:00 PM,Dirección del EESS,935399926,2075,2075,2075
GOBIERNO REGIONAL,6361,MORALES,SAN MARTIN,SAN MARTIN,MORALES,I-4,-76.38188572,-6.48441537,07:00 AM – 07:00 PM,Dirección del EESS,935399927,2076,2076,2076
GOBIERNO REGIONAL,6380,SAUCE,SAN MARTIN,SAN MARTIN,SAUCE,I-3,-76.21565248,-6.68997287,07:00 AM – 07:00 PM,Dirección del EESS,935399928,2077,2077,2077
GOBIERNO REGIONAL,6395,CACATACHI,SAN MARTIN,SAN MARTIN,CACATACHI,I-3,-76.44876832,-6.46425693,07:00 AM – 07:00 PM,Dirección del EESS,935399929,2078,2078,2078
GOBIERNO REGIONAL,6396,CUNUMBUQUE,SAN MARTIN,LAMAS,CUÑUMBUQUI,I-3,-76.48339884,-6.5124753,07:00 AM – 07:00 PM,Dirección del EESS,935399930,2079,2079,2079
GOBIERNO REGIONAL,6408,TABALOSOS,SAN MARTIN,LAMAS,TABALOSOS,I-4,-76.63525183,-6.38748361,07:00 AM – 07:00 PM,Dirección del EESS,935399931,2080,2080,2080
GOBIERNO REGIONAL,6415,PONGO DEL CAYNARACHI,SAN MARTIN,LAMAS,CAYNARACHI,I-4,-76.28721808,-6.3314675,07:00 AM – 07:00 PM,Dirección del EESS,935399932,2081,2081,2081
GOBIERNO REGIONAL,6423,CHAZUTA,SAN MARTIN,SAN MARTIN,CHAZUTA,I-4,-76.13347905,-6.57220912,07:00 AM – 07:00 PM,Dirección del EESS,935399933,2082,2082,2082
GOBIERNO REGIONAL,6432,BARRANQUITA CAYNARACHI,SAN MARTIN,LAMAS,BARRANQUITA,I-3,-76.0315764,-6.25190163,07:00 AM – 07:00 PM,Dirección del EESS,935399934,2083,2083,2083
GOBIERNO REGIONAL,6449,HOSPITAL RURAL DE PAPAPLAYA,SAN MARTIN,SAN MARTIN,PAPAPLAYA,I-3,-75.78322836,-6.21182554,07:00 AM – 07:00 PM,Dirección del EESS,935399935,2084,2084,2084
GOBIERNO REGIONAL,6457,HOSPITAL RURAL  PICOTA,SAN MARTIN,PICOTA,PICOTA,I-4,-76.3302071,-6.91805902,07:00 AM – 07:00 PM,Dirección del EESS,935399936,2085,2085,2085
GOBIERNO REGIONAL,6477,SHAMBOYACU,SAN MARTIN,PICOTA,SHAMBOYACU,I-3,-76.13245761,-7.02222742,07:00 AM – 07:00 PM,Dirección del EESS,935399937,2086,2086,2086
GOBIERNO REGIONAL,6485,HOSPITAL RURAL SAN JOSE DE SISA,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,I-4,-76.68859624,-6.61475542,07:00 AM – 07:00 PM,Dirección del EESS,935399938,2087,2087,2087
GOBIERNO REGIONAL,6492,SAN MARTIN DE ALAO,SAN MARTIN,EL DORADO,SAN MARTIN,I-4,-76.73925,-6.51317333,07:00 AM – 07:00 PM,Dirección del EESS,935399939,2088,2088,2088
GOBIERNO REGIONAL,6502,HOSPITAL BELLAVISTA,SAN MARTIN,BELLAVISTA,BELLAVISTA,II-E,-76.58256361,-7.05457844,07:00 AM – 07:00 PM,Dirección del EESS,935399940,2089,2089,2089
GOBIERNO REGIONAL,6506,CONSUELO,SAN MARTIN,BELLAVISTA,SAN PABLO,I-3,-76.57868986,-6.8227511,07:00 AM – 07:00 PM,Dirección del EESS,935399941,2090,2090,2090
GOBIERNO REGIONAL,6515,SAN RAFAEL,SAN MARTIN,BELLAVISTA,SAN RAFAEL,I-3,-76.46609076,-7.02268485,07:00 AM – 07:00 PM,Dirección del EESS,935399942,2091,2091,2091
GOBIERNO REGIONAL,6519,NUEVO LIMA,SAN MARTIN,BELLAVISTA,BAJO BIAVO,I-4,-76.47251988,-7.09804604,07:00 AM – 07:00 PM,Dirección del EESS,935399943,2092,2092,2092
GOBIERNO REGIONAL,6529,RURAL SAPOSOA,SAN MARTIN,HUALLAGA,SAPOSOA,I-4,-76.76902167,-6.94190667,07:00 AM – 07:00 PM,Dirección del EESS,935399944,2093,2093,2093
GOBIERNO REGIONAL,6539,PASARRAYA,SAN MARTIN,HUALLAGA,ALTO SAPOSOA,I-2,-76.81486333,-6.76566667,07:00 AM – 07:00 PM,Dirección del EESS,935399945,2094,2094,2094
GOBIERNO REGIONAL,6543,SACANCHE,SAN MARTIN,HUALLAGA,SACANCHE,I-3,-76.71392667,-7.071765,07:00 AM – 07:00 PM,Dirección del EESS,935399946,2095,2095,2095
GOBIERNO REGIONAL,6567,HUICUNGO,SAN MARTIN,MARISCAL CACERES,HUICUNGO,I-3,-76.77513284,-7.31638213,07:00 AM – 07:00 PM,Dirección del EESS,935399947,2096,2096,2096
GOBIERNO REGIONAL,6575,CAMPANILLA,SAN MARTIN,MARISCAL CACERES,CAMPANILLA,I-3,-76.65038148,-7.48156016,07:00 AM – 07:00 PM,Dirección del EESS,935399948,2097,2097,2097
GOBIERNO REGIONAL,6580,HOSPITAL II-1 TOCACHE,SAN MARTIN,TOCACHE,TOCACHE,II-1,-76.51359467,-8.19046675,07:00 AM – 07:00 PM,Dirección del EESS,935399949,2098,2098,2098
GOBIERNO REGIONAL,6581,NUEVA ESPERANZA,SAN MARTIN,TOCACHE,TOCACHE,I-1,-76.55524,-8.25423333,07:00 AM – 07:00 PM,Dirección del EESS,935399950,2099,2099,2099
GOBIERNO REGIONAL,6586,SHUNTE,SAN MARTIN,TOCACHE,SHUNTE,I-2,-76.72959167,-8.35222833,07:00 AM – 07:00 PM,Dirección del EESS,935399951,2100,2100,2100
GOBIERNO REGIONAL,6587,NUEVO  PROGRESO,SAN MARTIN,TOCACHE,NUEVO PROGRESO,I-3,-76.32346667,-8.44825,07:00 AM – 07:00 PM,Dirección del EESS,935399952,2101,2101,2101
GOBIERNO REGIONAL,6599,UCHIZA,SAN MARTIN,TOCACHE,UCHIZA,I-4,-76.46368063,-8.45882794,07:00 AM – 07:00 PM,Dirección del EESS,935399953,2102,2102,2102
GOBIERNO REGIONAL,6602,SANTA LUCIA,SAN MARTIN,TOCACHE,UCHIZA,I-3,-76.38809833,-8.34666833,07:00 AM – 07:00 PM,Dirección del EESS,935399954,2103,2103,2103
GOBIERNO REGIONAL,6605,HUAMBALPA,AYACUCHO,VILCAS HUAMAN,HUAMBALPA,I-2,-73.93127287,-13.75002676,07:00 AM – 07:00 PM,Dirección del EESS,935399955,2104,2104,2104
GOBIERNO REGIONAL,6606,SAN ANTONIO DE COCHAS,AYACUCHO,VILCAS HUAMAN,HUAMBALPA,I-1,-73.83392605,-13.76278021,07:00 AM – 07:00 PM,Dirección del EESS,935399956,2105,2105,2105
GOBIERNO REGIONAL,6607,CHICHUCANCHA,AYACUCHO,CANGALLO,CANGALLO,I-1,-74.07806667,-13.56948833,07:00 AM – 07:00 PM,Dirección del EESS,935399957,2106,2106,2106
GOBIERNO REGIONAL,6609,VISCHONGO,AYACUCHO,VILCAS HUAMAN,VISCHONGO,I-3,-73.99749123,-13.58842682,07:00 AM – 07:00 PM,Dirección del EESS,935399958,2107,2107,2107
GOBIERNO REGIONAL,6611,CHIRIBAMBA,AYACUCHO,VILCAS HUAMAN,VISCHONGO,I-1,-74.02705865,-13.56825739,07:00 AM – 07:00 PM,Dirección del EESS,935399959,2108,2108,2108
GOBIERNO REGIONAL,6612,PALLCCACANCHA,AYACUCHO,VILCAS HUAMAN,VISCHONGO,I-1,-74.05278107,-13.49588333,07:00 AM – 07:00 PM,Dirección del EESS,935399960,2109,2109,2109
GOBIERNO REGIONAL,6613,PATAHUASI,AYACUCHO,VILCAS HUAMAN,VISCHONGO,I-1,-74.04056961,-13.57091542,07:00 AM – 07:00 PM,Dirección del EESS,935399961,2110,2110,2110
GOBIERNO REGIONAL,6614,POMACOCHA,AYACUCHO,VILCAS HUAMAN,VISCHONGO,I-1,-73.98794323,-13.61949718,07:00 AM – 07:00 PM,Dirección del EESS,935399962,2111,2111,2111
GOBIERNO REGIONAL,6615,REGIONAL DOCENTE MATERNO INFANTIL EL CARMEN,JUNIN,HUANCAYO,HUANCAYO,III-E,-75.214222,-12.070161,07:00 AM – 07:00 PM,Dirección del EESS,935399963,2112,2112,2112
GOBIERNO REGIONAL,6624,POLVORA,SAN MARTIN,TOCACHE,POLVORA,I-1,-76.66671492,-7.90785044,07:00 AM – 07:00 PM,Dirección del EESS,935399964,2113,2113,2113
GOBIERNO REGIONAL,6628,CENTRO DE SALUD TINTAY PUNCO,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,I-3,-74.54402226,-12.15137162,07:00 AM – 07:00 PM,Dirección del EESS,935399965,2114,2114,2114
GOBIERNO REGIONAL,6653,SAN ANTONIO DE CULLUCHACA,AYACUCHO,HUANTA,HUANTA,I-1,-74.22252333,-12.87773167,07:00 AM – 07:00 PM,Dirección del EESS,935399966,2115,2115,2115
GOBIERNO REGIONAL,6659,ALTO AMAZONAS,AMAZONAS,UTCUBAMBA,CAJARURO,I-3,-78.28330747,-5.7227442,07:00 AM – 07:00 PM,Dirección del EESS,935399967,2116,2116,2116
GOBIERNO REGIONAL,6716,CIUDAD SATELITE,JUNIN,CHANCHAMAYO,PERENE,I-3,-74.87864256,-10.91689415,07:00 AM – 07:00 PM,Dirección del EESS,935399968,2117,2117,2117
GOBIERNO REGIONAL,6722,CAYALTI,LAMBAYEQUE,CHICLAYO,CAYALTI,I-3,-79.55772833,-6.88881333,07:00 AM – 07:00 PM,Dirección del EESS,935399969,2118,2118,2118
GOBIERNO REGIONAL,6723,TUMAN,LAMBAYEQUE,CHICLAYO,TUMAN,I-2,-79.70400167,-6.743475,07:00 AM – 07:00 PM,Dirección del EESS,935399970,2119,2119,2119
GOBIERNO REGIONAL,6724,VIÑANI,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN L.,I-3,-70.25317869,-18.06960386,07:00 AM – 07:00 PM,Dirección del EESS,935399971,2120,2120,2120
GOBIERNO REGIONAL,6731,CHAPIS,LORETO,DATEM DEL MARAÑON,MANSERICHE,I-3,-77.48417333,-4.39402,07:00 AM – 07:00 PM,Dirección del EESS,935399972,2121,2121,2121
GOBIERNO REGIONAL,6732,HOSPITAL DE  RIOJA,SAN MARTIN,RIOJA,RIOJA,II-1,-77.1699847,-6.05595848,07:00 AM – 07:00 PM,Dirección del EESS,935399973,2122,2122,2122
GOBIERNO REGIONAL,6733,HOSPITAL  MOYOBAMBA,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,II-1,-76.972225,-6.05572833,07:00 AM – 07:00 PM,Dirección del EESS,935399974,2123,2123,2123
MINSA,6735,CASA HUERTA LA CAMPIÑA,LIMA,LIMA,LURIGANCHO,I-2,-76.9175274,-11.9768397,07:00 AM – 07:00 PM,Dirección del EESS,935399975,2124,2124,2124
GOBIERNO REGIONAL,6736,SAN RAFAEL,AYACUCHO,HUAMANGA,SOCOS,I-1,-74.31081081,-13.18234374,07:00 AM – 07:00 PM,Dirección del EESS,935399976,2125,2125,2125
MINSA,6750,SANTA ANITA,LIMA,LIMA,SANTA ANITA,I-4,-76.9691707,-12.0413621,07:00 AM – 07:00 PM,Dirección del EESS,935399977,2126,2126,2126
GOBIERNO REGIONAL,6752,GLORIA SOL NACIENTE,AYACUCHO,HUANTA,LLOCHEGUA,I-1,-74.00073667,-12.41505833,07:00 AM – 07:00 PM,Dirección del EESS,935399978,2127,2127,2127
GOBIERNO REGIONAL,6753,CUCHUQUESERA,AYACUCHO,CANGALLO,CHUSCHI,I-1,-74.32938736,-13.44965714,07:00 AM – 07:00 PM,Dirección del EESS,935399979,2128,2128,2128
GOBIERNO REGIONAL,6768,PALMERAS DE OQUENDO,CALLAO,CALLAO,CALLAO,I-2,-77.12072418,-11.97311497,07:00 AM – 07:00 PM,Dirección del EESS,935399980,2129,2129,2129
GOBIERNO REGIONAL,6777,P.S. PACOCHA,MOQUEGUA,ILO,PACOCHA,I-2,-71.33892072,-17.60967258,07:00 AM – 07:00 PM,Dirección del EESS,935399981,2130,2130,2130
GOBIERNO REGIONAL,6792,BELLAVISTA,AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,I-1,-74.30194581,-13.15202814,07:00 AM – 07:00 PM,Dirección del EESS,935399982,2131,2131,2131
GOBIERNO REGIONAL,6801,VIRGEN DEL CARMEN,PASCO,PASCO,YANACANCHA,I-2,-76.25576667,-10.66362333,07:00 AM – 07:00 PM,Dirección del EESS,935399983,2132,2132,2132
GOBIERNO REGIONAL,6804,ANDAHUAYLAS,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,I-3,-73.38203656,-13.65632718,07:00 AM – 07:00 PM,Dirección del EESS,935399984,2133,2133,2133
GOBIERNO REGIONAL,6815,VIRGEN DEL CARMEN,CAJAMARCA,HUALGAYOC,BAMBAMARCA,I-3,-78.5172716,-6.67878577,07:00 AM – 07:00 PM,Dirección del EESS,935399985,2134,2134,2134
GOBIERNO REGIONAL,6820,NUEVA ACOBAMBILLA,HUANCAVELICA,HUANCAVELICA,HUANDO,I-1,-74.95091279,-12.62499706,07:00 AM – 07:00 PM,Dirección del EESS,935399986,2135,2135,2135
GOBIERNO REGIONAL,6821,CASTILLAPATA,HUANCAVELICA,HUANCAVELICA,YAULI,I-2,-74.82365366,-12.738623,07:00 AM – 07:00 PM,Dirección del EESS,935399987,2136,2136,2136
GOBIERNO REGIONAL,6822,PANTACHI SUR,HUANCAVELICA,HUANCAVELICA,YAULI,I-2,-74.74650466,-12.86299295,07:00 AM – 07:00 PM,Dirección del EESS,935399988,2137,2137,2137
GOBIERNO REGIONAL,6838,LUYANTA,AYACUCHO,HUAMANGA,SOCOS,I-1,-74.30715378,-13.17640592,07:00 AM – 07:00 PM,Dirección del EESS,935399989,2138,2138,2138
GOBIERNO REGIONAL,6839,PUESTO DE  SALUD SAN MARCOS,AYACUCHO,PARINACOCHAS,CORACORA,I-2,-73.783145,-15.02192,07:00 AM – 07:00 PM,Dirección del EESS,935399990,2139,2139,2139
MINSA,6849,TUPAC AMARU,LIMA,LIMA,ATE,I-2,-76.92909335,-12.05160743,07:00 AM – 07:00 PM,Dirección del EESS,935399991,2140,2140,2140
GOBIERNO REGIONAL,6857,NUEVO ORIENTE,CAJAMARCA,CUTERVO,CUTERVO,I-3,-78.80939333,-6.37374167,07:00 AM – 07:00 PM,Dirección del EESS,935399992,2141,2141,2141
GOBIERNO REGIONAL,6858,SALOMON VILCHEZ MURGA,CAJAMARCA,CUTERVO,CUTERVO,I-2,-78.81992667,-6.39020333,07:00 AM – 07:00 PM,Dirección del EESS,935399993,2142,2142,2142
MINSA,6872,JOSE MARIA ARGUEDAS,LIMA,LIMA,SAN JUAN DE MIRAFLORES,I-2,-76.9556678,-12.1327613,07:00 AM – 07:00 PM,Dirección del EESS,935399994,2143,2143,2143
GOBIERNO REGIONAL,6882,LOS OLIVOS,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,I-3,-74.21291928,-13.17806438,07:00 AM – 07:00 PM,Dirección del EESS,935399995,2144,2144,2144
MINSA,6886,SANTIAGO APOSTOL,LIMA,LIMA,COMAS,I-3,-77.0433316,-11.9569237,07:00 AM – 07:00 PM,Dirección del EESS,935399996,2145,2145,2145
GOBIERNO REGIONAL,6890,PUESTO DE SALUD RAFAEL BELAUNDE,AREQUIPA,AREQUIPA,CAYMA,I-2,-71.54216498,-16.33187701,07:00 AM – 07:00 PM,Dirección del EESS,935399997,2146,2146,2146
GOBIERNO REGIONAL,6898,MOLLEPATA,AYACUCHO,HUAMANGA,AYACUCHO,I-2,-74.23280243,-13.12992682,07:00 AM – 07:00 PM,Dirección del EESS,935399998,2147,2147,2147
GOBIERNO REGIONAL,6900,VISTA ALEGRE - SUCRE,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,I-1,-73.67034167,-13.94786167,07:00 AM – 07:00 PM,Dirección del EESS,935399999,2148,2148,2148
GOBIERNO REGIONAL,6901,BUENOS AIRES DE PARCO CHACAPUNCU,HUANCAVELICA,ANGARAES,ANCHONGA,I-3,-74.677945,-12.85201833,07:00 AM – 07:00 PM,Dirección del EESS,935400000,2149,2149,2149
GOBIERNO REGIONAL,6904,VIRGEN DEL ROSARIO,PASCO,PASCO,YANACANCHA,I-2,-76.24899232,-10.67610315,07:00 AM – 07:00 PM,Dirección del EESS,935400001,2150,2150,2150
GOBIERNO REGIONAL,6907,SANTA ANA,AYACUCHO,HUAMANGA,AYACUCHO,I-1,-74.23165859,-13.17161152,07:00 AM – 07:00 PM,Dirección del EESS,935400002,2151,2151,2151
GOBIERNO REGIONAL,6908,CHIHUILLO ALTO SAN ANTONIO,AYACUCHO,HUANTA,LLOCHEGUA,I-1,-73.96054167,-12.43457,07:00 AM – 07:00 PM,Dirección del EESS,935400003,2152,2152,2152
GOBIERNO REGIONAL,6910,AREQUIPA,AYACUCHO,HUANTA,LLOCHEGUA,I-1,-73.98069167,-12.43442,07:00 AM – 07:00 PM,Dirección del EESS,935400004,2153,2153,2153
GOBIERNO REGIONAL,6912,CHONGOS CARMEN PAMPA,AYACUCHO,HUANTA,LLOCHEGUA,I-1,-74.017865,-12.45725833,07:00 AM – 07:00 PM,Dirección del EESS,935400005,2154,2154,2154
GOBIERNO REGIONAL,6914,PUESTO DE SALUD SAN JOSE,HUANCAVELICA,TAYACAJA,QUICHUAS,I-2,-74.72653694,-12.46490474,07:00 AM – 07:00 PM,Dirección del EESS,935400006,2155,2155,2155
GOBIERNO REGIONAL,6916,SANTA ROSA,APURIMAC,CHINCHEROS,ROCCHACC,I-2,-73.629485,-13.43475,07:00 AM – 07:00 PM,Dirección del EESS,935400007,2156,2156,2156
GOBIERNO REGIONAL,6917,TAYPICHA,APURIMAC,ANDAHUAYLAS,TURPO,I-1,-73.44325944,-13.76433937,07:00 AM – 07:00 PM,Dirección del EESS,935400008,2157,2157,2157
GOBIERNO REGIONAL,6918,HOSPITAL TARAPOTO,SAN MARTIN,SAN MARTIN,TARAPOTO,II-2,-76.34874546,-6.49453094,07:00 AM – 07:00 PM,Dirección del EESS,935400009,2158,2158,2158
GOBIERNO REGIONAL,6919,HOSPITAL JUANJUI,SAN MARTIN,MARISCAL CACERES,JUANJUI,II-E,-76.73532961,-7.18143172,07:00 AM – 07:00 PM,Dirección del EESS,935400010,2159,2159,2159
GOBIERNO REGIONAL,6930,HUARIRUMI - CHONTACANCHA,HUANCAVELICA,ANGARAES,ANCHONGA,I-1,-74.73312333,-12.89338833,07:00 AM – 07:00 PM,Dirección del EESS,935400011,2160,2160,2160
MINSA,6952,LAS DUNAS,LIMA,LIMA,SANTIAGO DE SURCO,I-2,-76.984405,-12.1665881,07:00 AM – 07:00 PM,Dirección del EESS,935400012,2161,2161,2161
GOBIERNO REGIONAL,6954,CAPOTE,LAMBAYEQUE,CHICLAYO,PICSI,I-2,-79.81333167,-6.71350333,07:00 AM – 07:00 PM,Dirección del EESS,935400013,2162,2162,2162
GOBIERNO REGIONAL,6997,PUCALA,LAMBAYEQUE,CHICLAYO,PUCALA,I-3,-79.60789167,-6.779125,07:00 AM – 07:00 PM,Dirección del EESS,935400014,2163,2163,2163
GOBIERNO REGIONAL,6998,BAGUA,AMAZONAS,BAGUA,BAGUA,I-3,-78.53222414,-5.6313198,07:00 AM – 07:00 PM,Dirección del EESS,935400015,2164,2164,2164
GOBIERNO REGIONAL,7026,TACMARA,APURIMAC,ANDAHUAYLAS,PACOBAMBA,I-1,-73.1977,-13.487315,07:00 AM – 07:00 PM,Dirección del EESS,935400016,2165,2165,2165
GOBIERNO REGIONAL,7027,CHANTA,APURIMAC,AYMARAES,POCOHUANCA,I-1,-73.11695833,-14.22418667,07:00 AM – 07:00 PM,Dirección del EESS,935400017,2166,2166,2166
GOBIERNO REGIONAL,7028,HUANCARPUQUIO,APURIMAC,AYMARAES,TINTAY,I-1,-73.15135833,-13.901425,07:00 AM – 07:00 PM,Dirección del EESS,935400018,2167,2167,2167
GOBIERNO REGIONAL,7037,PEDRO CASTRO ALVA,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,I-2,-77.864965,-6.21451,07:00 AM – 07:00 PM,Dirección del EESS,935400019,2168,2168,2168
GOBIERNO REGIONAL,7039,HIGOS URCO,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,I-1,-77.85874333,-6.23299,07:00 AM – 07:00 PM,Dirección del EESS,935400020,2169,2169,2169
GOBIERNO REGIONAL,7043,UTCUBAMBA,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,I-3,-78.44694034,-5.75307378,07:00 AM – 07:00 PM,Dirección del EESS,935400021,2170,2170,2170
MINSA,7046,CESAR VALLEJO,LIMA,LIMA,SAN JUAN DE LURIGANCHO,I-2,-77.00766,-11.94722,07:00 AM – 07:00 PM,Dirección del EESS,935400022,2171,2171,2171
GOBIERNO REGIONAL,7090,PUESTO DE SALUD VISTA ALEGRE,HUANCAVELICA,TAYACAJA,SURCUBAMBA,I-1,-74.60996118,-12.13181226,07:00 AM – 07:00 PM,Dirección del EESS,935400023,2172,2172,2172
GOBIERNO REGIONAL,7096,AUTAMA,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,I-1,-73.6473,-14.10497667,07:00 AM – 07:00 PM,Dirección del EESS,935400024,2173,2173,2173
GOBIERNO REGIONAL,7107,POMALCA,LAMBAYEQUE,CHICLAYO,POMALCA,I-2,-79.77493167,-6.76974667,07:00 AM – 07:00 PM,Dirección del EESS,935400025,2174,2174,2174
GOBIERNO REGIONAL,7108,PUESTO DE SALUD QUINTAOJO,HUANCAVELICA,TAYACAJA,ACOSTAMBO,I-1,-75.02287544,-12.41474895,07:00 AM – 07:00 PM,Dirección del EESS,935400026,2175,2175,2175
GOBIERNO REGIONAL,7115,MANUEL AREVALO,LA LIBERTAD,TRUJILLO,LA ESPERANZA,I-2,-79.06510426,-8.07202232,07:00 AM – 07:00 PM,Dirección del EESS,935400027,2176,2176,2176
GOBIERNO REGIONAL,7126,HOSPITAL DE VENTANILLA,CALLAO,CALLAO,VENTANILLA,II-1,-77.12572429,-11.87298251,07:00 AM – 07:00 PM,Dirección del EESS,935400028,2177,2177,2177
GOBIERNO REGIONAL,7127,PEDRO ABRAHAM LOPEZ GUILLEN,LIMA,HUAROCHIRI,SAN ANTONIO,I-4,-76.96177833,-11.92307,07:00 AM – 07:00 PM,Dirección del EESS,935400029,2178,2178,2178
GOBIERNO REGIONAL,7128,APUMARCA,APURIMAC,COTABAMBAS,TAMBOBAMBA,I-1,-72.08089365,-13.92433888,07:00 AM – 07:00 PM,Dirección del EESS,935400030,2179,2179,2179
GOBIERNO REGIONAL,7133,VILLAPAMPA,HUANCAVELICA,HUANCAVELICA,YAULI,I-1,-74.79824142,-12.84459854,07:00 AM – 07:00 PM,Dirección del EESS,935400031,2180,2180,2180
GOBIERNO REGIONAL,7134,NIEVA,AMAZONAS,CONDORCANQUI,NIEVA,I-3,-77.86777521,-4.59874191,07:00 AM – 07:00 PM,Dirección del EESS,935400032,2181,2181,2181
GOBIERNO REGIONAL,7135,ESPINAR,CUSCO,ESPINAR,ESPINAR,II-1,-71.40406571,-14.79064072,07:00 AM – 07:00 PM,Dirección del EESS,935400033,2182,2182,2182
